Clements_genus,Clements_species,Clements_subspecies,Clements_binomial,Clements_trinomial,Harvey_tipnamecodes,Harvey_matrix.species,Harvey_matrix.subspecies,Harvey_Clements_species,Taxonomic_Comments,Migratory_status,Direction,Migr_dir_full,Migr_dir_partial,Migr_dir_local,Migr_disp_full,Migr_disp_partial,Migr_disp_local,Migr_altitudinal,Irruptive,Nomad_full,Nomad_partial,Nomad_local,Resid_full,Resid_partial,Unknown,Uncertain,Migratory_status_Comments,Doublechecked,Doublechecked by MM
Contopus,cinereus,surinamensis,Contopus cinereus,Contopus cinereus surinamensis,Contop_cinreu_LSU48414,Contopus cinereus,surinamensis,Contopus_cinereus,cinereus Group of Southern Tropical Pewee,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"mainly resident, cinereus group [cinereus, bogotensis, surinamensis, pallenscens] migratory in extreme S. Austral migrants of the C. cinereus superspecies recorded in SE Peru not identified to taxon, but might well involved C. cinereus pallescens. Race pallescens move N during austral winter, although the precise extent and relative frequency of such movements are wholly unknown.",1,1
Contopus,cooperi,NA,Contopus cooperi,Contopus cooperi,Contop_coope_A17527; Contop_coope_LSUMZ61840,Contopus cooperi,-,Contopus_cooperi,,directional migratory,boreal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
Contopus,fumigatus,ardosiacus,Contopus fumigatus,Contopus fumigatus ardosiacus,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,probably resident,1,1
Contopus,fumigatus,brachyrhynchus,Contopus fumigatus,Contopus fumigatus brachyrhynchus,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,probably resident,1,1
Contopus,fumigatus,cineraceus,Contopus fumigatus,Contopus fumigatus cineraceus,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,probably resident,1,1
Contopus,fumigatus,duidae,Contopus fumigatus,Contopus fumigatus duidae,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,probably resident,1,1
Contopus,fumigatus,fumigatus,Contopus fumigatus,Contopus fumigatus fumigatus,Contop_fumgat_L22881,Contopus fumigatus,fumigatus,Contopus_fumigatus,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,probably resident,1,1
Contopus,fumigatus,zarumae,Contopus fumigatus,Contopus fumigatus zarumae,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,probably resident,1,1
Contopus,hispaniolensis,hispaniolensis,Contopus hispaniolensis,Contopus hispaniolensis hispaniolensis,Contop_hisp_K6337,Contopus hispaniolensis,hispaniolensis,Contopus_hispaniolensis,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Contopus,hispaniolensis,tacitus,Contopus hispaniolensis,Contopus hispaniolensis tacitus,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Contopus,latirostris,blancoi,Contopus latirostris,Contopus latirostris blancoi,Contop_lati_L11330,Contopus latirostris,blancoi,Contopus_latirostris,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Contopus,latirostris,brunneicapillus,Contopus latirostris,Contopus latirostris brunneicapillus,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Contopus,latirostris,latirostris,Contopus latirostris,Contopus latirostris latirostris,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Contopus,lugubris,NA,Contopus lugubris,Contopus lugubris,Contop_lugu_L16041,Contopus lugubris,-,Contopus_lugubris,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Contopus,nigrescens,canescens,Contopus nigrescens,Contopus nigrescens canescens,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,possibly altitudinal migrant in eastern Brazil; however is reported from Serra das Carajas from throughout the year.,1,1
Contopus,nigrescens,nigrescens,Contopus nigrescens,Contopus nigrescens nigrescens,Contop_nigcen_LSUMZ5427,Contopus nigrescens,nigrescens,Contopus_nigrescens,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Contopus,ochraceus,NA,Contopus ochraceus,Contopus ochraceus,Contop_ocheus_L19784,Contopus ochraceus,-,Contopus_ochraceus,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,probably resident,1,1
Contopus,pallidus,NA,Contopus pallidus,Contopus pallidus,Contop_paldus_MVZ149935,Contopus pallidus,pallidus,Contopus_pallidus,,dispersive migratory,altitudinal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,descends to lower elevations during non-breeding season,1,1
Contopus,pertinax,minor,Contopus pertinax,Contopus pertinax minor,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Contopus,pertinax,pertinax,Contopus pertinax,Contopus pertinax pertinax,Contop_pernax_L38710,Contopus pertinax,pertinax,Contopus_pertinax,,directional migratory,boreal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,partial short distance migrant; move south in Mexico during fall migration and some individuals remain in pine-oak habitat in winter while others move altitudinally into riparian areas in lowlands and foothills. Birds remaining in pine-oak may move to lower elevations within this habitat.,1,1
Contopus,sordidulus,peninsulae,Contopus sordidulus,Contopus sordidulus peninsulae,NA,NA,NA,NA,,directional migratory,boreal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
Contopus,sordidulus,saturatus,Contopus sordidulus,Contopus sordidulus saturatus,NA,NA,NA,NA,,directional migratory,boreal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
Contopus,sordidulus,sordidulus,Contopus sordidulus,Contopus sordidulus sordidulus,Contop_sorlus_K4994,Contopus sordidulus,sordidulus,Contopus_sordidulus,,directional migratory,boreal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
Contopus,sordidulus,veliei,Contopus sordidulus,Contopus sordidulus veliei,NA,NA,NA,NA,,directional migratory,boreal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
Contopus,virens,NA,Contopus virens,Contopus virens,Contop_viren_L37174; Contop_viren_MVZ168655,Contopus virens,-,Contopus_virens,,directional migratory,boreal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
Corythopis,delalandi,NA,Corythopis delalandi,Corythopis delalandi,Coryth_delndi_K249,Corythopis delalandi,-,Corythopis_delalandi,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Corythopis,torquatus,anthoides,Corythopis torquatus,Corythopis torquatus anthoides,Coryth_tortus_LSU55362,Corythopis torquatus,anthoides,Corythopis_torquatus,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Corythopis,torquatus,sarayacuensis,Corythopis torquatus,Corythopis torquatus sarayacuensis,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Corythopis,torquatus,torquatus,Corythopis torquatus,Corythopis torquatus torquatus,Coryth_tortus_L40208; Coryth_tortus_L10792,Corythopis torquatus,torquatus,Corythopis_torquatus,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Culicivora,caudacuta,NA,Culicivora caudacuta,Culicivora caudacuta,Culici_cauuta_L15410,Culicivora caudacuta,-,Culicivora_caudacuta,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Deltarhynchus,flammulatus,NA,Deltarhynchus flammulatus,Deltarhynchus flammulatus,Deltar_flamtus_W101150,Deltarhynchus flammulatus,-,Deltarhynchus_flammulatus,Called Ramphotrigon flammulatum in BOW,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Historically regarded as sedentary,1,1
Elaenia,albiceps,albiceps,Elaenia albiceps,Elaenia albiceps albiceps,Elaen_albcep_A2714,Elaenia albiceps,albiceps,Elaenia_albiceps,Resident Andean taxa Group,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Elaenia,albiceps,chilensis,Elaenia albiceps,Elaenia albiceps chilensis,Elaen_albcep_A12145,Elaenia albiceps,chilensis,Elaenia_albiceps,Austral migrant taxon,directional migratory,austral,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,most populations migratory,1,1
Elaenia,albiceps,diversa,Elaenia albiceps,Elaenia albiceps diversa,NA,NA,NA,NA,Resident Andean taxa Group,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Elaenia,albiceps,griseigularis,Elaenia albiceps,Elaenia albiceps griseigularis,NA,NA,NA,NA,Resident Andean taxa Group,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Elaenia,albiceps,modesta,Elaenia albiceps,Elaenia albiceps modesta,NA,NA,NA,NA,Austral migrant taxon,directional migratory,austral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,may be intratropical?,1,1
Elaenia,albiceps,urubambae,Elaenia albiceps,Elaenia albiceps urubambae,NA,NA,NA,NA,Resident Andean taxa Group,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Elaenia,brachyptera,NA,Elaenia brachyptera,Elaenia brachyptera,Elaen_chisis_ICN34252,Elaenia chiriquensis,brachyptera,Elaenia_brachyptera,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,no movement known; presumeably resident,1,1
Elaenia,chiriquensis,albivertex,Elaenia chiriquensis,Elaenia chiriquensis albivertex,NA,NA,NA,NA,,directional migratory,austral,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,1
Elaenia,chiriquensis,chiriquensis,Elaenia chiriquensis,Elaenia chiriquensis chiriquensis,Elaen_chisis_L26884,Elaenia chiriquensis,chiriquensis,Elaenia_chiriquensis,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Elaenia,cristata,alticola,Elaenia cristata,Elaenia cristata alticola,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Elaenia,cristata,cristata,Elaenia cristata,Elaenia cristata cristata,Elaen_criata_L14716,Elaenia cristata,cristata,Elaenia_cristata,,directional migratory,austral,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,"possibly partially migratory in S Brazil as numbers fluctuate in Mato Grosso, becoming very commin in Aug-Sept; records from Peru may involve migrants",1,1
Elaenia,dayi,auyantepui,Elaenia dayi,Elaenia dayi auyantepui,Elaen_dayi_A4751,Elaenia dayi,auyantepui,Elaenia_dayi,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Elaenia,dayi,dayi,Elaenia dayi,Elaenia dayi dayi,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Elaenia,dayi,tyleri,Elaenia dayi,Elaenia dayi tyleri,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Elaenia,fallax,cherriei,Elaenia fallax,Elaenia fallax cherriei,Elaen_falla_KU6293,Elaenia fallax,cherriei,Elaenia_fallax,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Elaenia,fallax,fallax,Elaenia fallax,Elaenia fallax fallax,Elaen_falla_F331074,Elaenia fallax,fallax,Elaenia_fallax,,dispersive migratory,altitudinal,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"considered resident, but is not sedentary; moves elevationally from the mountains in eastern Jamaica where it breeds across most of the island during the boreal winter.",1,1
Elaenia,flavogaster,flavogaster,Elaenia flavogaster,Elaenia flavogaster flavogaster,Elaen_flavter_L6792,Elaenia flavogaster,flavogaster,Elaenia_flavogaster,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Elaenia,flavogaster,pallididorsalis,Elaenia flavogaster,Elaenia flavogaster pallididorsalis,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Elaenia,flavogaster,semipagana,Elaenia flavogaster,Elaenia flavogaster semipagana,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Elaenia,flavogaster,subpagana,Elaenia flavogaster,Elaenia flavogaster subpagana,NA,NA,NA,NA,,directional migratory,boreal,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,largely withdraw to S of Isthmus of Tehuantepec in winter months,1,1
Elaenia,frantzii,browni,Elaenia frantzii,Elaenia frantzii browni,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Elaenia,frantzii,frantzii,Elaenia frantzii,Elaenia frantzii frantzii,Elaen_franzii_L28247,Elaenia frantzii,frantzii,Elaenia_frantzii,,dispersive migratory,altitudinal,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"moves to lower levels etween Sept and Jan, and becomes uncommon, suggesting emigration (perhaps to S)",1,1
Elaenia,frantzii,pudica,Elaenia frantzii,Elaenia frantzii pudica,NA,NA,NA,NA,,resident,resident,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,marked seasonal and local population shifts where may withdraw from higher elevations after breeding,1,1
Elaenia,frantzii,ultima,Elaenia frantzii,Elaenia frantzii ultima,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Elaenia,gigas,NA,Elaenia gigas,Elaenia gigas,Elaen_gigas_L43022,Elaenia gigas,-,Elaenia_gigas,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Elaenia,martinica,barbadensis,Elaenia martinica,Elaenia martinica barbadensis,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Elaenia,martinica,caymanensis,Elaenia martinica,Elaenia martinica caymanensis,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Elaenia,martinica,chinchorrensis,Elaenia martinica,Elaenia martinica chinchorrensis,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Elaenia,martinica,cinerascens,Elaenia martinica,Elaenia martinica cinerascens,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Elaenia,martinica,martinica,Elaenia martinica,Elaenia martinica martinica,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Elaenia,martinica,remota,Elaenia martinica,Elaenia martinica remota,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Elaenia,martinica,riisii,Elaenia martinica,Elaenia martinica riisii,Elaen_martin_W65272,Elaenia martinica,riisii,Elaenia_martinica,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Elaenia,mesoleuca,NA,Elaenia mesoleuca,Elaenia mesoleuca,Elaen_mesleu_MPEGCMN13,Elaenia mesoleuca,-,Elaenia_mesoleuca,,directional migratory,austral,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,"probably withdraws into N part of range in austral winter, seasonal presence in S of range",1,1
Elaenia,obscura,NA,Elaenia obscura,Elaenia obscura,Elaen_obsura_L38275; Elaen_obsura_MPEGDZ6727,Elaenia obscura,obscura,Elaenia_obscura,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,no movements recorded; local movements suspected in Bolivia,1,1
Elaenia,olivina,davidwillardi,Elaenia olivina,Elaenia olivina davidwillardi,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Elaenia,olivina,olivina,Elaenia olivina,Elaenia olivina olivina,Elaen_paltan_K3955,Elaenia pallatangae,olivina,Elaenia_pallatangae,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Elaenia,pallatangae,exsul,Elaenia pallatangae,Elaenia pallatangae exsul,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Elaenia,pallatangae,intensa,Elaenia pallatangae,Elaenia pallatangae intensa,Elaen_paltan_K14809,Elaenia pallatangae,intensa,Elaenia_pallatangae,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Elaenia,pallatangae,pallatangae,Elaenia pallatangae,Elaenia pallatangae pallatangae,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Elaenia,parvirostris,NA,Elaenia parvirostris,Elaenia parvirostris,Elaen_partri_L48581,Elaenia parvirostris,-,Elaenia_parvirostris,,directional migratory,austral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
Elaenia,pelzelni,NA,Elaenia pelzelni,Elaenia pelzelni,Elaen_pelzel_L7249,Elaenia pelzelni,-,Elaenia_pelzelni,,resident,resident,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"little information, perhaps local seasonal or erratic movements (response to seasonal change in river levels)",1,1
Elaenia,ridleyana,NA,Elaenia ridleyana,Elaenia ridleyana,Elaen_ridyan_MZUSP80416,Elaenia ridleyana,-,Elaenia_ridleyana,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Elaenia,ruficeps,NA,Elaenia ruficeps,Elaenia ruficeps,Elaen_rufcep_SB11371,Elaenia ruficeps,-,Elaenia_ruficeps,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,apparently resident,1,1
Elaenia,sordida,NA,Elaenia sordida,Elaenia sordida,NA,NA,NA,NA,,resident,resident,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,"Generally considered to be resident, but single record from Bahia (Brazil) could have involved a wanderer outside breeding season and species is thought to be a migrant breeder in Uruguay, where only recently discovered.",1,1
Elaenia,spectabilis,NA,Elaenia spectabilis,Elaenia spectabilis,Elaen_spelis_L42601,Elaenia spectabilis,-,Elaenia_spectabilis,,directional migratory,austral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
Elaenia,strepera,NA,Elaenia strepera,Elaenia strepera,Elaen_strera_K9711,Elaenia strepera,-,Elaenia_strepera,,directional migratory,austral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
Empidonax,affinis,affinis,Empidonax affinis,Empidonax affinis affinis,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"resident, suspected local wandering during autumn and winter, perhaps becoming more abundant in N part of range in winter",1,1
Empidonax,affinis,bairdi,Empidonax affinis,Empidonax affinis bairdi,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"resident, suspected local wandering during autumn and winter, perhaps becoming more abundant in N part of range in winter",1,1
Empidonax,affinis,pulverius,Empidonax affinis,Empidonax affinis pulverius,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"resident, suspected local wandering during autumn and winter, perhaps becoming more abundant in N part of range in winter",1,1
Empidonax,affinis,trepidus,Empidonax affinis,Empidonax affinis trepidus,Empinax_affin_VZ184243,Empidonax affinis,trepidus,Empidonax_affinis,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"resident, suspected local wandering during autumn and winter, perhaps becoming more abundant in N part of range in winter",1,1
Empidonax,affinis,vigensis,Empidonax affinis,Empidonax affinis vigensis,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"resident, suspected local wandering during autumn and winter, perhaps becoming more abundant in N part of range in winter",1,1
Empidonax,albigularis,albigularis,Empidonax albigularis,Empidonax albigularis albigularis,Empinax_alblar_L60923,Empidonax albigularis,albigularis,Empidonax_albigularis,,directional migratory,boreal,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"no radio-tracking has been done, but all winter records are only found in lowlands and all breeding records from high elevation across species' range; distinct southern wintering grounds and northern high elevation breeding grounds ",1,1
Empidonax,albigularis,australis,Empidonax albigularis,Empidonax albigularis australis,NA,NA,NA,NA,,directional migratory,boreal,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"no radio-tracking has been done, but all winter records are only found in lowlands and all breeding records from high elevation across species' range; distinct southern wintering grounds and northern high elevation breeding grounds ",1,1
Empidonax,albigularis,timidus,Empidonax albigularis,Empidonax albigularis timidus,NA,NA,NA,NA,,directional migratory,boreal,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"no radio-tracking has been done, but all winter records are only found in lowlands and all breeding records from high elevation across species' range; distinct southern wintering grounds and northern high elevation breeding grounds ",1,1
Empidonax,alnorum,NA,Empidonax alnorum,Empidonax alnorum,Empinax_alnor_A17507,Empidonax alnorum,-,Empidonax_alnorum,,directional migratory,boreal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
Empidonax,atriceps,NA,Empidonax atriceps,Empidonax atriceps,Empinax_atrcep_L28310,Empidonax atriceps,-,Empidonax_atriceps,,resident,resident,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,"presumably resident, some move downslope during height of rainy season",1,1
Empidonax,difficilis,cineritius,Empidonax difficilis,Empidonax difficilis cineritius,NA,NA,NA,NA,,directional migratory,boreal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
Empidonax,difficilis,difficilis,Empidonax difficilis,Empidonax difficilis difficilis,Empinax_diffi_A15581,Empidonax difficilis,difficilis,Empidonax_difficilis,,directional migratory,boreal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
Empidonax,difficilis,insulicola,Empidonax difficilis,Empidonax difficilis insulicola,NA,NA,NA,NA,,directional migratory,boreal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
Empidonax,flavescens,flavescens,Empidonax flavescens,Empidonax flavescens flavescens,Empinax_flaves_L46480,Empidonax flavescens,flavescens,Empidonax_flavescens,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Empidonax,flavescens,imperturbatus,Empidonax flavescens,Empidonax flavescens imperturbatus,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Empidonax,flavescens,salvini,Empidonax flavescens,Empidonax flavescens salvini,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Empidonax,flaviventris,NA,Empidonax flaviventris,Empidonax flaviventris,Empinax_flaviven_L46790,Empidonax flaviventris,-,Empidonax_flaviventris,,directional migratory,boreal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
Empidonax,fulvifrons,brodkorbi,Empidonax fulvifrons,Empidonax fulvifrons brodkorbi,NA,NA,NA,NA,,dispersive migratory,altitudinal,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,moves downslope in winter,1,1
Empidonax,fulvifrons,fulvifrons,Empidonax fulvifrons,Empidonax fulvifrons fulvifrons,Empinax_fulfron_W112498,Empidonax fulvifrons,?,Empidonax_fulvifrons,,dispersive migratory,altitudinal,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,moves downslope in winter,1,1
Empidonax,fulvifrons,fusciceps,Empidonax fulvifrons,Empidonax fulvifrons fusciceps,NA,NA,NA,NA,,dispersive migratory,altitudinal,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,moves downslope in winter,1,1
Empidonax,fulvifrons,inexpectatus,Empidonax fulvifrons,Empidonax fulvifrons inexpectatus,NA,NA,NA,NA,,dispersive migratory,altitudinal,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,moves downslope in winter,1,1
Empidonax,fulvifrons,pygmaeus,Empidonax fulvifrons,Empidonax fulvifrons pygmaeus,NA,NA,NA,NA,,directional migratory,boreal,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,birds that breed in the US migrate south for the winter,1,1
Empidonax,fulvifrons,rubicundus,Empidonax fulvifrons,Empidonax fulvifrons rubicundus,NA,NA,NA,NA,,dispersive migratory,altitudinal,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,moves downslope in winter,1,1
Empidonax,hammondii,NA,Empidonax hammondii,Empidonax hammondii,Empinax_hammo_L47262; Empinax_hammo_LSU19434,Empidonax hammondii,-,Empidonax_hammondii,,directional migratory,boreal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
Empidonax,minimus,NA,Empidonax minimus,Empidonax minimus,Empinax_minim_A17530,Empidonax minimus,-,Empidonax_minimus,,directional migratory,boreal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
Empidonax,oberholseri,NA,Empidonax oberholseri,Empidonax oberholseri,Empinax_oberh_L48075; Empinax_oberh_MVZ168598,Empidonax oberholseri,-,Empidonax_oberholseri,,directional migratory,boreal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
Empidonax,occidentalis,hellmayri,Empidonax occidentalis,Empidonax occidentalis hellmayri,Empinax_occlis_W115396,Empidonax occidentalis,?,Empidonax_occidentalis,,directional migratory,boreal,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,migratory: moves south and downhill; seasonal elev movements,1,1
